,enrollment_id,username,course_id,no_of_objects123,bno_access123,bno_pageclose123,bno_problem123,bno_video123,bno_discussion123,bno_navigate123,bno_wiki123,bno_total123,bno_avg123,no_of_active_days123,time_consumption123,browser_access123,browser_pageclose123,browser_problem123,browser_video123,server_access123,server_discussion123,server_problem123,server_navigate123,server_wiki123,bno_browser123,bno_server123,label
10,141,CB4JYroUtmiKv572P6g4vrvJCi6Pzr9h,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,59,105,42,101,31,22,34,0,335,47.857142857142854,5,0.0,61,42,87,31,44,22,14,34,0,221,114,1
11,192,hCxbmPBmjgsEuMY36HnZH4x3BwWFnCUn,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,65,104,37,28,38,0,44,0,251,35.857142857142854,12,0.0,64,37,25,38,40,0,3,44,0,164,87,0
12,199,OEQBiRbbo3yEBzKSHcNX9ESBTSUy08ze,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,103,234,83,175,54,217,43,5,811,115.85714285714286,8,0.0,132,83,146,54,102,217,29,43,5,415,396,0
13,219,088SASUPOVYUGhoEly8vlrkGvRBJoNwp,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,64,530,171,159,17,250,105,13,1245,177.85714285714286,12,0.0,260,171,138,17,270,250,21,105,13,586,659,0
14,248,BTWrAWjg41jpM1wlPsS1mmQbZAFIvx2o,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,2,0,0,0,0,0,4,0,4,0.5714285714285714,1,0.0,0,0,0,0,0,0,0,4,0,0,4,1
15,255,O6WL6sxvoPCZnvTLyTPxdXbnpOz3wcJ4,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,40,93,29,74,15,2,12,0,225,32.142857142857146,4,0.0,29,29,61,15,64,2,13,12,0,134,91,0
16,284,L9qMLlGWAeAI6zWAZIyJtn0wISNa3dxg,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,97,116,37,6,55,275,62,0,551,78.71428571428571,16,0.0,45,37,5,55,71,275,1,62,0,142,409,0
17,320,2zijdtZPcsrYvyvmgApN5PnCXULBsIBX,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
18,373,XUkSDdNHWcdano4aRGWpLSTI2IF8D1IH,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,48,139,55,68,3,50,32,3,350,50.0,6,0.0,37,55,59,3,102,50,9,32,3,154,196,0
19,433,PEDnL2c66c2DN92O9BTVM9D6p19gGbT6,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,61,128,56,57,43,62,31,1,378,54.0,15,0.0,68,56,50,43,60,62,7,31,1,217,161,0
20,493,xNkIHhqS8GZXIqyoWwwS3ZeYfSmUsNJo,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,39,80,23,54,23,0,4,0,184,26.285714285714285,7,0.0,27,23,44,23,53,0,10,4,0,117,67,0
21,555,tiLrccMjeOBHHBLooSoPfc0IKYtAsyXK,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,2,0,0,0,0,0,3,0,3,0.42857142857142855,2,0.0,0,0,0,0,0,0,0,3,0,0,3,1
22,630,BbZEGv8zMCuD8c0LXrenf9W1lGSlVd04,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,10,49,6,0,0,1,10,0,66,9.428571428571429,2,0.0,0,6,0,0,49,1,0,10,0,6,60,1
23,777,bLIF0ETNcg7fjkutu8YBWJptM3zxtu2Z,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,67,151,60,107,64,23,44,0,449,64.14285714285714,11,0.0,84,60,97,64,67,23,10,44,0,305,144,0
24,780,anqtRE1JbVfWjk9aVYgpNXBcTCoFe9WO,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,77,176,70,82,49,16,40,4,437,62.42857142857143,11,0.0,72,70,71,49,104,16,11,40,4,262,175,1
25,796,6gLqDWyaI2NtlxSWPzL6286Swi1mEUeL,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
26,833,TOPojNiMH24da1PoGtHTHtr3v40hc02S,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,10,7,0,19,0,0,6,0,32,4.571428571428571,1,0.0,3,0,16,0,4,0,3,6,0,19,13,1
27,845,bY5BU72AucM53Ivc1aSf6rn9i7DKfcQZ,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
28,884,c3CVim2QZeSVk1wACFUHDmf9ZjEIwtuP,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,58,113,36,144,27,0,11,0,331,47.285714285714285,3,0.0,73,36,120,27,40,0,24,11,0,256,75,0
29,936,Z4uUjFPFbGNbmcg4E2opeBQCoO0nQyZe,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,58,352,100,95,46,18,39,0,650,92.85714285714286,12,0.0,140,100,74,46,212,18,21,39,0,360,290,1
30,937,uQjl8NGtIQkRfoe9edBiMgtYYmdkzVXR,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,64,203,62,146,24,24,21,0,480,68.57142857142857,13,0.0,87,62,123,24,116,24,23,21,0,296,184,0
31,956,SIuVkNKTY2J1cPfs6wUSNXAjh8XyxgwI,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
32,966,uVv1ioGVvP0A5CGQgSQhVTbH75lJRG4O,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,8,11,1,0,2,2,8,1,25,3.5714285714285716,4,0.0,2,1,0,2,9,2,0,8,1,5,20,1
33,991,HvUs11HJgqndKBOynrg9yliToxZs6PoS,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,20,26,12,0,10,0,3,0,51,7.285714285714286,1,0.0,6,12,0,10,20,0,0,3,0,28,23,0
34,999,sGrMSEzmd0nQ8tazrPYbRhLOuMlMN34w,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,5,4,2,0,0,0,5,0,11,1.5714285714285714,1,0.0,1,2,0,0,3,0,0,5,0,3,8,1
35,1030,uDdfaOyae5qLVYC8BQlj5xLhiV3is9wS,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,73,272,135,7,76,292,46,1,829,118.42857142857143,15,0.0,109,135,5,76,163,292,2,46,1,325,504,0
36,1052,db3m19q36pgCYtTdKoL3kV4Ubidysmpw,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
37,1090,9ct6Fth9rRpjZJrFIHs9xOnW9W5hBHw6,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,54,120,40,141,22,4,14,0,341,48.714285714285715,6,0.0,69,40,123,22,51,4,18,14,0,254,87,1
38,1134,Q3zkClKdiEJIkoKspwBuSNOwYXuxalAX,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,49,76,27,24,21,6,23,0,177,25.285714285714285,8,0.0,32,27,24,21,44,6,0,23,0,104,73,1
39,1147,gCxbOVEJ7FeSqOiwKbB6HzPEL3I9x6ca,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,71,117,51,127,22,48,19,1,385,55.0,6,0.0,53,51,103,22,64,48,24,19,1,229,156,0
40,1206,ymJGsoe3Y9XwSfD9UhxMG8gRl87RdPUe,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,41,97,45,44,21,2,12,0,221,31.571428571428573,8,0.0,31,45,38,21,66,2,6,12,0,135,86,1
41,1223,o7MfiO1X5Ui1AYG08PXFhTcXSShcuNhK,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,59,80,47,98,34,13,17,3,292,41.714285714285715,7,0.0,23,47,89,34,57,13,9,17,3,193,99,0
42,1227,RuOAeaUVW53IP9AqfP0jxaXbNkmd7lKN,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,25,30,1,38,3,0,12,0,84,12.0,4,0.0,19,1,33,3,11,0,5,12,0,56,28,0
43,1252,mZIaM3Lmux7GERtSm258BKPOSUYFlwyy,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,78,247,54,131,40,77,33,0,582,83.14285714285714,14,0.0,88,54,109,40,159,77,22,33,0,291,291,0
44,1255,jB9rh6QoUWlta1KDWb4mdWzYIut8deHu,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,6,3,1,0,1,0,2,0,7,1.0,1,0.0,0,1,0,1,3,0,0,2,0,2,5,1
45,1260,beV03mdN2n7VoZwDqBMCKGETqOChXWUx,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,70,348,108,112,47,81,40,4,740,105.71428571428571,7,0.0,120,108,104,47,228,81,8,40,4,379,361,0
46,1269,RSJQ68OFisJaYDiRNDqeLSdLFyonAIP1,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,4,3,1,0,0,0,2,0,6,0.8571428571428571,1,0.0,0,1,0,0,3,0,0,2,0,1,5,1
47,1289,zlsPhArkUaQ0CCdgZTO1797WJjiciHBk,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,69,182,65,132,44,88,26,1,538,76.85714285714286,9,0.0,68,65,112,44,114,88,20,26,1,289,249,0
48,1315,kNG9cn23NW62SZcqQSqyW9wMtO0GajdN,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,63,118,32,183,32,8,11,1,385,55.0,5,0.0,76,32,156,32,42,8,27,11,1,296,89,0
49,1345,eyksoE4AUoKYBpwx782vtNzuK4dwKRY9,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,10,15,4,0,2,1,6,1,29,4.142857142857143,1,0.0,9,4,0,2,6,1,0,6,1,15,14,1
50,1381,8W0dKFntzVy5gs8nAvO6lyUGOY4SLHwO,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,4,2,0,0,0,0,2,0,4,0.5714285714285714,1,0.0,0,0,0,0,2,0,0,2,0,0,4,1
51,1429,YbP52dGau1RB8H6599HdGbUKOVHWxxw1,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,72,243,103,136,34,13,14,0,543,77.57142857142857,6,0.0,106,103,103,34,137,13,33,14,0,346,197,0
52,1450,q88579uTDrz7tsNTbZoL3mbWXAP4ClqK,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,75,191,72,50,47,35,53,13,461,65.85714285714286,10,0.0,98,72,44,47,93,35,6,53,13,261,200,0
53,1472,Qc7qhDYnMQ0se5itn8lyxOFjZ1zzyfhE,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,67,189,42,186,41,49,46,3,556,79.42857142857143,7,0.0,82,42,161,41,107,49,25,46,3,326,230,0
54,1491,lCyf3TRKW0i3K1mBgKz23OONMdCWqNsI,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,72,309,14,223,31,53,83,11,724,103.42857142857143,10,0.0,185,14,192,31,124,53,31,83,11,422,302,0
55,1502,1rAHmNrxrqnzHEQFMlydmQ968LsZW0oG,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,33,71,26,33,14,5,4,0,153,21.857142857142858,3,0.0,40,26,31,14,31,5,2,4,0,111,42,0
56,1529,DT600yQDJaU6nnkoEQdVx5gZnWz5FfNY,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,56,238,9,196,14,18,35,1,511,73.0,5,0.0,92,9,171,14,146,18,25,35,1,286,225,0
57,1541,Ydg0lHV8igjCQUoXTu9LI2axWzXgXWvH,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,5,2,1,0,0,0,3,0,6,0.8571428571428571,1,0.0,0,1,0,0,2,0,0,3,0,1,5,1
58,1576,d9rEzZ3v1PmiMyudpVDJ4ystf1RU9dCH,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,18,33,8,8,3,1,22,2,77,11.0,6,0.0,8,8,7,3,25,1,1,22,2,26,51,1
59,1593,rLQXRKLwDTvBugA3fH8VUxASy31pAAsE,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,77,283,94,164,42,93,21,5,702,100.28571428571429,13,0.0,160,94,136,42,123,93,28,21,5,432,270,1
60,1594,argwyep7vMTLtgODtMQ0gxLXJNoq9csR,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,42,126,23,65,16,0,18,0,248,35.42857142857143,10,0.0,49,23,56,16,77,0,9,18,0,144,104,1
61,1616,Bi4hHmeTLwTbUCScu9tC6ZZN7frLUhVP,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,60,136,45,84,26,0,13,0,304,43.42857142857143,4,0.0,68,45,82,26,68,0,2,13,0,221,83,0
62,1630,BN8wlDCfm46NLUt2P4jjdpJvase6IJc9,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,46,150,41,56,18,20,22,0,307,43.857142857142854,8,0.0,70,41,53,18,80,20,3,22,0,182,125,1
63,1651,iR2FNNwwVPECfrAWwxLxHcw8art5BqJj,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,55,171,57,93,62,7,10,0,400,57.142857142857146,4,0.0,82,57,72,62,89,7,21,10,0,273,127,0
64,1685,rAPaguNT0tnoFK76JileqLEbVcmAD9at,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
65,1697,LdIFMEp4Gma3xMuOQ2mpp1BJ3jFvB9c2,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,78,152,43,122,41,3,6,0,367,52.42857142857143,9,0.0,59,43,99,41,93,3,23,6,0,242,125,0
66,1708,PVIjAE0m0OeJAYOHc5gIjzktRijtXdS4,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,48,90,32,91,22,4,11,1,251,35.857142857142854,4,0.0,48,32,77,22,42,4,14,11,1,179,72,1
67,1724,yXGb0Kuxvr3gyMDMjDKW3Llv1qZCYjSd,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
68,1728,B6EpScn9lSCPa3RR6ElGV7QvO5jse6Q3,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
69,1755,qLrXKwo0jPQz47eKqKRnMiywjqEMxYd1,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,92,173,52,135,46,16,19,0,441,63.0,6,0.0,66,52,119,46,107,16,16,19,0,283,158,0
70,1756,wc32nzp9MMjroUa1gifXyCPIfYwLXy9J,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,36,61,27,39,20,10,28,2,187,26.714285714285715,10,0.0,22,27,34,20,39,10,5,28,2,103,84,1
71,1788,ZsmdkNcVTPviDi6RDTzc0nnIspFki9Ld,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,29,49,24,34,6,6,9,0,128,18.285714285714285,4,0.0,21,24,31,6,28,6,3,9,0,82,46,0
72,1801,wy2vY5aiYwg0C5zglGAXrG2vaWLSbGC9,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,7,3,2,0,2,0,2,0,9,1.2857142857142858,1,0.0,0,2,0,2,3,0,0,2,0,4,5,1
73,1803,MlHPKmdi90dDdvX24jYoFlYEp8xS4RGn,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,4,0,0,0,0,0,4,0,4,0.5714285714285714,1,0.0,0,0,0,0,0,0,0,4,0,0,4,1
74,1804,qRMvc4T53dkwmyfrgm76E5HygPUZo2vr,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,52,157,68,36,30,158,55,5,509,72.71428571428571,17,0.0,44,68,30,30,113,158,6,55,5,172,337,0
75,1807,tvXgoUvFgvHT9SyDah6Ue0bK2mvIbZdy,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,58,190,121,68,48,108,32,0,567,81.0,9,0.0,49,121,53,48,141,108,15,32,0,271,296,0
76,1811,466PN9Ek5iJamUCk5pZUwazAoeVcTj9e,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,7,11,6,0,4,0,4,0,25,3.5714285714285716,2,0.0,2,6,0,4,9,0,0,4,0,12,13,1
77,1815,EZXku3HiM8iDGMBMsO2RMLHj3AEpHhBq,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,25,69,3,11,15,22,10,2,132,18.857142857142858,4,0.0,30,3,10,15,39,22,1,10,2,58,74,0
78,1817,bXMaalfz1ZqHKnJWw6VXCAoemSeuw45Q,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,0
79,1818,pIBqJuNsqTHvkyItKwWF6wLVRjCC6EZu,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,10,34,17,0,9,5,23,0,88,12.571428571428571,2,0.0,7,17,0,9,27,5,0,23,0,33,55,1
80,1819,dg1Id0ZrueajjkgW22Z2GRzCY20snksW,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,2,0,0,0,0,0,3,0,3,0.42857142857142855,2,0.0,0,0,0,0,0,0,0,3,0,0,3,1
81,1821,dovSPYooNHmzLLH97Ddy4FG7Uxhw5XJl,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,5,4,2,0,1,0,1,0,8,1.1428571428571428,1,0.0,0,2,0,1,4,0,0,1,0,3,5,1
82,1822,v1Dw0XqubI6wLrO1l5puralkQ2Aofi2j,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,61,163,66,63,48,212,58,13,623,89.0,16,0.0,67,66,47,48,96,212,16,58,13,228,395,0
83,1823,SnTftKVvcKGSnHeK28R5spRYYXrrxUfB,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,7,5,3,0,2,0,4,0,14,2.0,1,0.0,0,3,0,2,5,0,0,4,0,5,9,1
84,1826,5BwluL2iwK0HgKhM8FgXFAWZQHsXkB8V,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,42,79,16,27,17,51,30,3,223,31.857142857142858,8,0.0,23,16,26,17,56,51,1,30,3,82,141,0
85,1827,tfcv93vJo2GySad9H44VOkIGpLaZ6vJT,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,49,155,70,49,36,113,37,1,461,65.85714285714286,7,0.0,56,70,40,36,99,113,9,37,1,202,259,0
86,1830,dtAiYXul2PNEQLlJvo6qGgg8Rx9ORbY3,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,8,6,4,0,2,1,9,1,23,3.2857142857142856,2,0.0,0,4,0,2,6,1,0,9,1,6,17,1
87,1832,IIfD9UPHJEG512IBEQGZwkZbr6HRQ12X,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,17,7,5,7,5,6,17,0,47,6.714285714285714,3,0.0,1,5,4,5,6,6,3,17,0,15,32,1
88,1835,EF6CIWnoQbVOAhqoxFyrjqUraX7wKiE2,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,7,3,1,0,1,0,5,0,10,1.4285714285714286,1,0.0,0,1,0,1,3,0,0,5,0,2,8,1
89,1844,FSrU0Uh74oBwrZKS577R74m2Rk2Lst8A,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,12,11,9,0,7,0,9,0,36,5.142857142857143,1,0.0,0,9,0,7,11,0,0,9,0,16,20,1
90,1845,oaoj9be4jW2Hot8wYgYrzLRvB0RU4KYy,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,5,18,7,0,1,0,8,0,34,4.857142857142857,7,0.0,0,7,0,1,18,0,0,8,0,8,26,0
91,1852,srnnzUkIJr2Uisav8LfnV4SnpbNw9CLp,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,8,10,5,0,3,1,4,0,23,3.2857142857142856,1,0.0,3,5,0,3,7,1,0,4,0,11,12,1
92,1856,ScOtpH9Zf7UmvFfXBxi9XtXFmhGO9CpS,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,62,143,58,50,52,124,56,4,487,69.57142857142857,15,0.0,55,58,47,52,88,124,3,56,4,212,275,0
93,1859,renLevNnf6MkkqeGAoBcuGxp4Cuebb9X,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,21,69,38,13,16,66,71,12,285,40.714285714285715,7,0.0,6,38,10,16,63,66,3,71,12,70,215,0
94,1861,wHW6M4zJx3WQvnkWxa8NK7bA13uSffjE,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,63,280,155,61,73,161,65,12,807,115.28571428571429,16,0.0,76,155,49,73,204,161,12,65,12,353,454,0
95,1862,w85QVmINOIyrXRzegh8uuBeGTw3K4uG8,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,27,61,27,8,18,33,14,2,163,23.285714285714285,5,0.0,24,27,8,18,37,33,0,14,2,77,86,0
96,1863,2HxHgYZUxjcTVAkRZXALZPpAKp12AIkW,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,29,66,23,13,22,35,28,4,191,27.285714285714285,6,0.0,16,23,9,22,50,35,4,28,4,70,121,1
97,1875,NmOI6yuIgn0ShW8ps51AeOISH4CX20PY,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,2,0,0,0,0,0,3,0,3,0.42857142857142855,1,0.0,0,0,0,0,0,0,0,3,0,0,3,1
98,1878,0UPVw8ecIiIpfGXqAIUJXTbKxiiOJqXC,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,12,17,8,4,6,4,3,0,42,6.0,2,0.0,2,8,3,6,15,4,1,3,0,19,23,1
99,1880,DSWjfYVjIvEWi0MzNQ04NT3mnhbcHkJI,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,18,9,8,0,7,0,2,0,26,3.7142857142857144,1,0.0,0,8,0,7,9,0,0,2,0,15,11,0
100,1888,lbgTV2YMskSv2TX4EXpaazpMVWfsftEV,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,9,14,9,0,4,0,8,0,35,5.0,1,0.0,0,9,0,4,14,0,0,8,0,13,22,0
101,1891,s6iksgptFmyh2vfiarKdJkiKnp6RLi3f,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,24,56,20,0,8,143,21,1,249,35.57142857142857,8,0.0,3,20,0,8,53,143,0,21,1,31,218,0
102,1894,Vc4rFh1HQZiO6qLgOrealEeiZYYPbmOY,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,60,109,49,78,23,50,17,0,326,46.57142857142857,10,0.0,18,49,64,23,91,50,14,17,0,154,172,0
103,1899,CXDFvBGg10x2RDdl5BC09Fv76dN9FJm7,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,60,118,32,70,26,23,18,0,287,41.0,5,0.0,43,32,68,26,75,23,2,18,0,169,118,0
104,1903,TkQQvYTOoXkFjbJKIO2v3OeQa3imG4fA,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,62,136,48,28,47,99,41,2,401,57.285714285714285,10,0.0,72,48,25,47,64,99,3,41,2,192,209,0
105,1910,CtgLRd04Cnda49EWlN19NulXjkuBNDXd,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,44,62,20,32,18,34,5,0,171,24.428571428571427,4,0.0,21,20,28,18,41,34,4,5,0,87,84,0
106,1913,OXDIjQPBiuWpB7PdzfniEtiITaq40Kxq,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
107,1922,ddq0oVEKEWGKWnbGS4cfbzVZj0yFimxw,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,39,51,38,19,22,0,10,0,140,20.0,6,0.0,7,38,16,22,44,0,3,10,0,83,57,0
108,1923,UgNr6maIjrTPAjpLAvEGxJ6P02hrpr0j,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,48,137,54,47,34,17,32,1,322,46.0,14,0.0,30,54,44,34,107,17,3,32,1,162,160,0
109,1926,5ZyvCd3AP7a8azCiLN5JfLAP53iZpAyD,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
