,enrollment_id,username,course_id,no_of_objects2,bno_access2,bno_pageclose2,bno_problem2,bno_video2,bno_discussion2,bno_navigate2,bno_wiki2,bno_total2,bno_avg2,no_of_active_days2,time_consumption2,browser_access2,browser_pageclose2,browser_problem2,browser_video2,server_access2,server_discussion2,server_problem2,server_navigate2,server_wiki2,bno_browser2,bno_server2,label
10,141,CB4JYroUtmiKv572P6g4vrvJCi6Pzr9h,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,33,54,21,48,12,2,13,0,150,21.428571428571427,1,0.0,32,21,42,12,22,2,6,13,0,107,43,1
11,192,hCxbmPBmjgsEuMY36HnZH4x3BwWFnCUn,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,3,0,0,0,0,0,15,0,15,2.142857142857143,4,0.0,0,0,0,0,0,0,0,15,0,0,15,0
12,199,OEQBiRbbo3yEBzKSHcNX9ESBTSUy08ze,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,38,81,27,67,18,108,8,0,309,44.142857142857146,1,0.0,50,27,56,18,31,108,11,8,0,151,158,0
13,219,088SASUPOVYUGhoEly8vlrkGvRBJoNwp,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,34,260,92,105,2,83,43,4,589,84.14285714285714,6,0.0,124,92,88,2,136,83,17,43,4,306,283,0
14,248,BTWrAWjg41jpM1wlPsS1mmQbZAFIvx2o,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,2,0,0,0,0,0,4,0,4,0.5714285714285714,1,0.0,0,0,0,0,0,0,0,4,0,0,4,1
15,255,O6WL6sxvoPCZnvTLyTPxdXbnpOz3wcJ4,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,21,46,17,10,8,0,7,0,88,12.571428571428571,2,0.0,8,17,9,8,38,0,1,7,0,42,46,0
16,284,L9qMLlGWAeAI6zWAZIyJtn0wISNa3dxg,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,91,99,34,0,54,75,22,0,284,40.57142857142857,6,0.0,44,34,0,54,55,75,0,22,0,132,152,0
17,320,2zijdtZPcsrYvyvmgApN5PnCXULBsIBX,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
18,373,XUkSDdNHWcdano4aRGWpLSTI2IF8D1IH,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,48,139,55,68,3,50,32,3,350,50.0,6,0.0,37,55,59,3,102,50,9,32,3,154,196,0
19,433,PEDnL2c66c2DN92O9BTVM9D6p19gGbT6,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,26,52,21,22,10,4,9,0,118,16.857142857142858,6,0.0,29,21,20,10,23,4,2,9,0,80,38,0
20,493,xNkIHhqS8GZXIqyoWwwS3ZeYfSmUsNJo,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,7,11,3,0,1,0,1,0,16,2.2857142857142856,1,0.0,0,3,0,1,11,0,0,1,0,4,12,0
21,555,tiLrccMjeOBHHBLooSoPfc0IKYtAsyXK,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,2,0,0,0,0,0,3,0,3,0.42857142857142855,2,0.0,0,0,0,0,0,0,0,3,0,0,3,1
22,630,BbZEGv8zMCuD8c0LXrenf9W1lGSlVd04,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,10,39,5,0,0,0,9,0,53,7.571428571428571,1,0.0,0,5,0,0,39,0,0,9,0,5,48,1
23,777,bLIF0ETNcg7fjkutu8YBWJptM3zxtu2Z,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,36,60,30,47,27,1,19,0,184,26.285714285714285,3,0.0,28,30,42,27,32,1,5,19,0,127,57,0
24,780,anqtRE1JbVfWjk9aVYgpNXBcTCoFe9WO,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,12,23,13,8,5,0,6,0,55,7.857142857142857,4,0.0,2,13,7,5,21,0,1,6,0,27,28,1
25,796,6gLqDWyaI2NtlxSWPzL6286Swi1mEUeL,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
26,833,TOPojNiMH24da1PoGtHTHtr3v40hc02S,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,10,7,0,19,0,0,6,0,32,4.571428571428571,1,0.0,3,0,16,0,4,0,3,6,0,19,13,1
27,845,bY5BU72AucM53Ivc1aSf6rn9i7DKfcQZ,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
28,884,c3CVim2QZeSVk1wACFUHDmf9ZjEIwtuP,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,32,46,17,54,9,0,7,0,133,19.0,1,0.0,29,17,47,9,17,0,7,7,0,102,31,0
29,936,Z4uUjFPFbGNbmcg4E2opeBQCoO0nQyZe,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,6,27,12,0,0,1,8,0,48,6.857142857142857,4,0.0,5,12,0,0,22,1,0,8,0,17,31,1
30,937,uQjl8NGtIQkRfoe9edBiMgtYYmdkzVXR,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,34,78,25,62,11,6,7,0,189,27.0,5,0.0,32,25,53,11,46,6,9,7,0,121,68,0
31,956,SIuVkNKTY2J1cPfs6wUSNXAjh8XyxgwI,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
32,966,uVv1ioGVvP0A5CGQgSQhVTbH75lJRG4O,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,6,3,1,0,1,1,4,1,11,1.5714285714285714,2,0.0,0,1,0,1,3,1,0,4,1,2,9,1
33,991,HvUs11HJgqndKBOynrg9yliToxZs6PoS,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,20,26,12,0,10,0,3,0,51,7.285714285714286,1,0.0,6,12,0,10,20,0,0,3,0,28,23,0
34,999,sGrMSEzmd0nQ8tazrPYbRhLOuMlMN34w,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,5,4,2,0,0,0,5,0,11,1.5714285714285714,1,0.0,1,2,0,0,3,0,0,5,0,3,8,1
35,1030,uDdfaOyae5qLVYC8BQlj5xLhiV3is9wS,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,41,107,62,0,64,71,13,0,317,45.285714285714285,5,0.0,38,62,0,64,69,71,0,13,0,164,153,0
36,1052,db3m19q36pgCYtTdKoL3kV4Ubidysmpw,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
37,1090,9ct6Fth9rRpjZJrFIHs9xOnW9W5hBHw6,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,27,51,19,75,3,3,5,0,156,22.285714285714285,1,0.0,27,19,66,3,24,3,9,5,0,115,41,1
38,1134,Q3zkClKdiEJIkoKspwBuSNOwYXuxalAX,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,32,46,15,16,10,6,14,0,107,15.285714285714286,3,0.0,22,15,16,10,24,6,0,14,0,63,44,1
39,1147,gCxbOVEJ7FeSqOiwKbB6HzPEL3I9x6ca,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,69,113,48,127,22,48,18,1,377,53.857142857142854,5,0.0,53,48,103,22,60,48,24,18,1,226,151,0
40,1206,ymJGsoe3Y9XwSfD9UhxMG8gRl87RdPUe,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,31,45,16,32,9,1,4,0,107,15.285714285714286,3,0.0,23,16,27,9,22,1,5,4,0,75,32,1
41,1223,o7MfiO1X5Ui1AYG08PXFhTcXSShcuNhK,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,26,17,13,32,11,0,4,0,77,11.0,2,0.0,3,13,28,11,14,0,4,4,0,55,22,0
42,1227,RuOAeaUVW53IP9AqfP0jxaXbNkmd7lKN,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,22,25,1,24,3,0,5,0,58,8.285714285714286,2,0.0,16,1,22,3,9,0,2,5,0,42,16,0
43,1252,mZIaM3Lmux7GERtSm258BKPOSUYFlwyy,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,30,61,15,41,15,0,7,0,139,19.857142857142858,5,0.0,22,15,36,15,39,0,5,7,0,88,51,0
44,1255,jB9rh6QoUWlta1KDWb4mdWzYIut8deHu,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,6,3,1,0,1,0,2,0,7,1.0,1,0.0,0,1,0,1,3,0,0,2,0,2,5,1
45,1260,beV03mdN2n7VoZwDqBMCKGETqOChXWUx,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,19,59,14,6,15,5,4,0,103,14.714285714285714,2,0.0,17,14,6,15,42,5,0,4,0,52,51,0
46,1269,RSJQ68OFisJaYDiRNDqeLSdLFyonAIP1,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,4,3,1,0,0,0,2,0,6,0.8571428571428571,1,0.0,0,1,0,0,3,0,0,2,0,1,5,1
47,1289,zlsPhArkUaQ0CCdgZTO1797WJjiciHBk,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,28,88,25,20,27,8,5,0,173,24.714285714285715,3,0.0,27,25,18,27,61,8,2,5,0,97,76,0
48,1315,kNG9cn23NW62SZcqQSqyW9wMtO0GajdN,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,20,24,8,36,11,2,1,0,82,11.714285714285714,2,0.0,14,8,33,11,10,2,3,1,0,66,16,0
49,1345,eyksoE4AUoKYBpwx782vtNzuK4dwKRY9,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,10,15,4,0,2,1,6,1,29,4.142857142857143,1,0.0,9,4,0,2,6,1,0,6,1,15,14,1
50,1381,8W0dKFntzVy5gs8nAvO6lyUGOY4SLHwO,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,4,2,0,0,0,0,2,0,4,0.5714285714285714,1,0.0,0,0,0,0,2,0,0,2,0,0,4,1
51,1429,YbP52dGau1RB8H6599HdGbUKOVHWxxw1,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,39,77,31,31,21,13,5,0,178,25.428571428571427,2,0.0,33,31,31,21,44,13,0,5,0,116,62,0
52,1450,q88579uTDrz7tsNTbZoL3mbWXAP4ClqK,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,28,54,20,38,4,14,10,6,146,20.857142857142858,3,0.0,29,20,33,4,25,14,5,10,6,86,60,0
53,1472,Qc7qhDYnMQ0se5itn8lyxOFjZ1zzyfhE,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,33,80,23,62,15,9,19,1,209,29.857142857142858,3,0.0,27,23,51,15,53,9,11,19,1,116,93,0
54,1491,lCyf3TRKW0i3K1mBgKz23OONMdCWqNsI,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,11,24,1,4,2,0,5,0,36,5.142857142857143,1,0.0,15,1,3,2,9,0,1,5,0,21,15,0
55,1502,1rAHmNrxrqnzHEQFMlydmQ968LsZW0oG,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,28,60,19,29,7,4,4,0,123,17.571428571428573,2,0.0,37,19,27,7,23,4,2,4,0,90,33,0
56,1529,DT600yQDJaU6nnkoEQdVx5gZnWz5FfNY,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,25,107,2,40,9,2,11,0,171,24.428571428571427,2,0.0,46,2,35,9,61,2,5,11,0,92,79,0
57,1541,Ydg0lHV8igjCQUoXTu9LI2axWzXgXWvH,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,5,2,1,0,0,0,3,0,6,0.8571428571428571,1,0.0,0,1,0,0,2,0,0,3,0,1,5,1
58,1576,d9rEzZ3v1PmiMyudpVDJ4ystf1RU9dCH,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,4,2,1,0,0,0,2,0,5,0.7142857142857143,1,0.0,0,1,0,0,2,0,0,2,0,1,4,1
59,1593,rLQXRKLwDTvBugA3fH8VUxASy31pAAsE,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,39,130,37,84,16,21,5,0,293,41.857142857142854,4,0.0,84,37,67,16,46,21,17,5,0,204,89,1
60,1594,argwyep7vMTLtgODtMQ0gxLXJNoq9csR,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,25,67,11,42,5,0,10,0,135,19.285714285714285,4,0.0,31,11,35,5,36,0,7,10,0,82,53,1
61,1616,Bi4hHmeTLwTbUCScu9tC6ZZN7frLUhVP,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,6,4,2,0,2,0,1,0,9,1.2857142857142858,1,0.0,0,2,0,2,4,0,0,1,0,4,5,0
62,1630,BN8wlDCfm46NLUt2P4jjdpJvase6IJc9,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,21,56,15,15,5,15,5,0,111,15.857142857142858,3,0.0,27,15,14,5,29,15,1,5,0,61,50,1
63,1651,iR2FNNwwVPECfrAWwxLxHcw8art5BqJj,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,28,22,9,38,11,0,2,0,82,11.714285714285714,1,0.0,10,9,36,11,12,0,2,2,0,66,16,0
64,1685,rAPaguNT0tnoFK76JileqLEbVcmAD9at,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
65,1697,LdIFMEp4Gma3xMuOQ2mpp1BJ3jFvB9c2,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,13,19,8,10,3,0,2,0,42,6.0,1,0.0,5,8,8,3,14,0,2,2,0,24,18,0
66,1708,PVIjAE0m0OeJAYOHc5gIjzktRijtXdS4,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,20,21,8,29,10,0,2,0,70,10.0,1,0.0,11,8,24,10,10,0,5,2,0,53,17,1
67,1724,yXGb0Kuxvr3gyMDMjDKW3Llv1qZCYjSd,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
68,1728,B6EpScn9lSCPa3RR6ElGV7QvO5jse6Q3,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
69,1755,qLrXKwo0jPQz47eKqKRnMiywjqEMxYd1,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,0
70,1756,wc32nzp9MMjroUa1gifXyCPIfYwLXy9J,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,5,8,4,0,3,0,1,0,16,2.2857142857142856,4,0.0,0,4,0,3,8,0,0,1,0,7,9,1
71,1788,ZsmdkNcVTPviDi6RDTzc0nnIspFki9Ld,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,17,20,5,14,4,0,5,0,48,6.857142857142857,3,0.0,12,5,13,4,8,0,1,5,0,34,14,0
72,1801,wy2vY5aiYwg0C5zglGAXrG2vaWLSbGC9,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,7,3,2,0,2,0,2,0,9,1.2857142857142858,1,0.0,0,2,0,2,3,0,0,2,0,4,5,1
73,1803,MlHPKmdi90dDdvX24jYoFlYEp8xS4RGn,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,4,0,0,0,0,0,4,0,4,0.5714285714285714,1,0.0,0,0,0,0,0,0,0,4,0,0,4,1
74,1804,qRMvc4T53dkwmyfrgm76E5HygPUZo2vr,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,22,60,29,17,16,41,19,0,182,26.0,7,0.0,15,29,14,16,45,41,3,19,0,74,108,0
75,1807,tvXgoUvFgvHT9SyDah6Ue0bK2mvIbZdy,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,33,57,36,31,11,27,12,0,174,24.857142857142858,4,0.0,14,36,23,11,43,27,8,12,0,84,90,0
76,1815,EZXku3HiM8iDGMBMsO2RMLHj3AEpHhBq,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,7,13,3,0,3,0,1,0,20,2.857142857142857,1,0.0,3,3,0,3,10,0,0,1,0,9,11,0
77,1817,bXMaalfz1ZqHKnJWw6VXCAoemSeuw45Q,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,0
78,1818,pIBqJuNsqTHvkyItKwWF6wLVRjCC6EZu,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,8,10,5,0,2,0,2,0,19,2.7142857142857144,1,0.0,2,5,0,2,8,0,0,2,0,9,10,1
79,1821,dovSPYooNHmzLLH97Ddy4FG7Uxhw5XJl,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,5,4,2,0,1,0,1,0,8,1.1428571428571428,1,0.0,0,2,0,1,4,0,0,1,0,3,5,1
80,1822,v1Dw0XqubI6wLrO1l5puralkQ2Aofi2j,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,28,46,21,26,10,76,26,8,213,30.428571428571427,5,0.0,14,21,20,10,32,76,6,26,8,65,148,0
81,1826,5BwluL2iwK0HgKhM8FgXFAWZQHsXkB8V,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,36,55,10,24,8,39,23,3,162,23.142857142857142,5,0.0,14,10,23,8,41,39,1,23,3,55,107,0
82,1827,tfcv93vJo2GySad9H44VOkIGpLaZ6vJT,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,17,31,14,15,8,7,9,0,84,12.0,2,0.0,12,14,11,8,19,7,4,9,0,45,39,0
83,1832,IIfD9UPHJEG512IBEQGZwkZbr6HRQ12X,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,9,2,2,0,2,6,12,0,24,3.4285714285714284,2,0.0,0,2,0,2,2,6,0,12,0,4,20,1
84,1844,FSrU0Uh74oBwrZKS577R74m2Rk2Lst8A,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,12,11,9,0,7,0,9,0,36,5.142857142857143,1,0.0,0,9,0,7,11,0,0,9,0,16,20,1
85,1845,oaoj9be4jW2Hot8wYgYrzLRvB0RU4KYy,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,3,7,3,0,0,0,2,0,12,1.7142857142857142,2,0.0,0,3,0,0,7,0,0,2,0,3,9,0
86,1856,ScOtpH9Zf7UmvFfXBxi9XtXFmhGO9CpS,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,23,36,19,20,9,30,18,1,133,19.0,4,0.0,5,19,18,9,31,30,2,18,1,51,82,0
87,1859,renLevNnf6MkkqeGAoBcuGxp4Cuebb9X,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,17,28,15,13,9,17,20,2,104,14.857142857142858,3,0.0,6,15,10,9,22,17,3,20,2,40,64,0
88,1861,wHW6M4zJx3WQvnkWxa8NK7bA13uSffjE,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,37,143,87,19,40,72,23,5,389,55.57142857142857,6,0.0,36,87,17,40,107,72,2,23,5,180,209,0
89,1862,w85QVmINOIyrXRzegh8uuBeGTw3K4uG8,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,0
90,1863,2HxHgYZUxjcTVAkRZXALZPpAKp12AIkW,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,24,29,11,2,10,0,3,0,55,7.857142857142857,3,0.0,5,11,1,10,24,0,1,3,0,27,28,1
91,1878,0UPVw8ecIiIpfGXqAIUJXTbKxiiOJqXC,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,12,17,8,4,6,4,3,0,42,6.0,2,0.0,2,8,3,6,15,4,1,3,0,19,23,1
92,1880,DSWjfYVjIvEWi0MzNQ04NT3mnhbcHkJI,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,18,9,8,0,7,0,2,0,26,3.7142857142857144,1,0.0,0,8,0,7,9,0,0,2,0,15,11,0
93,1891,s6iksgptFmyh2vfiarKdJkiKnp6RLi3f,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,8,5,1,0,1,23,4,0,34,4.857142857142857,2,0.0,0,1,0,1,5,23,0,4,0,2,32,0
94,1894,Vc4rFh1HQZiO6qLgOrealEeiZYYPbmOY,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,35,61,28,42,12,28,8,0,179,25.571428571428573,5,0.0,11,28,35,12,50,28,7,8,0,86,93,0
95,1899,CXDFvBGg10x2RDdl5BC09Fv76dN9FJm7,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,24,42,12,22,10,14,10,0,110,15.714285714285714,2,0.0,15,12,22,10,27,14,0,10,0,59,51,0
96,1903,TkQQvYTOoXkFjbJKIO2v3OeQa3imG4fA,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,26,58,26,12,16,76,24,1,213,30.428571428571427,5,0.0,25,26,10,16,33,76,2,24,1,77,136,0
97,1910,CtgLRd04Cnda49EWlN19NulXjkuBNDXd,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,21,24,9,16,9,9,2,0,69,9.857142857142858,1,0.0,13,9,14,9,11,9,2,2,0,45,24,0
98,1922,ddq0oVEKEWGKWnbGS4cfbzVZj0yFimxw,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,28,23,19,10,15,0,5,0,72,10.285714285714286,2,0.0,2,19,7,15,21,0,3,5,0,43,29,0
99,1923,UgNr6maIjrTPAjpLAvEGxJ6P02hrpr0j,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,24,53,21,18,16,6,7,0,121,17.285714285714285,5,0.0,11,21,17,16,42,6,1,7,0,65,56,0
100,1931,gUUf0vmNg6gEFqYol91VXQX0Cn6Mly3v,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,29,77,58,9,36,60,0,0,240,34.285714285714285,5,0.0,13,58,9,36,64,60,0,0,0,116,124,0
101,1933,mNLR1O6gqXF6Zqi4uIf130gITni9gN1A,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,41,70,38,17,17,18,15,2,177,25.285714285714285,5,0.0,13,38,17,17,57,18,0,15,2,85,92,0
102,1936,YLLq9nLffaF9TP2dJ2OpMZwhKv5cSnoB,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,13,16,7,2,6,2,1,0,34,4.857142857142857,1,0.0,5,7,2,6,11,2,0,1,0,20,14,1
103,1940,a7VEIs7rhyootOFOxpi9zJBtM0N2POJ5,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,4,2,1,0,1,0,1,0,5,0.7142857142857143,1,0.0,0,1,0,1,2,0,0,1,0,2,3,1
104,1943,S1MqxZA8wNnn30FSBfJ8uK4pTicj2Ko9,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,12,26,17,2,3,14,10,2,74,10.571428571428571,4,0.0,1,17,2,3,25,14,0,10,2,23,51,0
105,1945,KM3IAf1A23ZYRH7BjTN3a6rzUKD52rd8,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,4,2,1,0,0,0,3,0,6,0.8571428571428571,1,0.0,0,1,0,0,2,0,0,3,0,1,5,1
106,1951,dq3iqibSI5OSwCbWRZv7tfgbiuLwOgjh,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,12,11,5,0,3,0,1,0,20,2.857142857142857,1,0.0,0,5,0,3,11,0,0,1,0,8,12,0
107,3986,lri3Bm6mGdJ1wEpJO4c8fcTdLtxpvXa6,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,30,89,26,27,12,42,19,1,216,30.857142857142858,3,0.0,30,26,25,12,59,42,2,19,1,93,123,0
108,3989,WQvAdilRxsksKqQWzKEILUwddYnT927z,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,6,10,3,0,2,0,3,0,18,2.5714285714285716,1,0.0,0,3,0,2,10,0,0,3,0,5,13,1
109,3993,LBiRwhykvYlkPokFukwKE3pfXRl4e4Nw,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,4,7,4,0,0,0,2,0,13,1.8571428571428572,1,0.0,0,4,0,0,7,0,0,2,0,4,9,1
